Date,Time,Consumption,Fuel Oil,Coal,Gas,Nuclear,Wind,Solar,Hydraulic,Pump,Bioenergy
2020-12-04,20:15,69948,176,1047,7617,44527,4684,0,9778,0,866
2020-12-04,20:30,68727,176,1019,7578,44498,4671,0,8426,0,873
2020-12-04,20:45,67607,177,817,7514,44411,4631,0,7639,0,872
2020-12-04,21:00,66918,177,663,7357,44399,4592,0,7502,0,868
2020-12-04,21:15,66335,177,716,7407,44382,4461,0,7409,0,868
2020-12-04,21:30,65386,177,705,7327,44329,4314,0,6856,-26,870
2020-12-04,21:45,64632,176,707,7167,44338,4261,0,6323,-38,870
2020-12-04,22:00,64511,176,646,7043,44258,4244,0,6085,-49,868
2020-12-04,22:15,64488,177,666,7037,44322,4092,0,6052,-49,867
2020-12-04,22:30,65366,176,673,7007,44340,4133,0,6116,-49,868
2020-12-04,22:45,67619,176,795,7225,44281,4011,0,7541,-50,870
2020-12-04,23:00,67120,176,814,7111,44216,3942,0,6892,-49,871
2020-12-04,23:15,67042,177,876,7132,44256,3916,0,6217,-49,871
2020-12-04,23:30,66597,176,878,7049,44227,3906,0,6202,-533,872
2020-12-04,23:45,67031,177,894,7102,44206,3911,0,6300,-554,870
2020-12-05,00:00,66262,176,882,7116,44000,3930,0,6159,-690,873
2020-12-05,00:15,65722,177,866,7311,44273,4045,0,6492,-687,865
2020-12-05,00:30,64038,178,747,7218,44228,3996,0,5719,-687,865
2020-12-05,00:45,62661,178,727,7187,43967,4013,0,4876,-1036,866
2020-12-05,01:00,61916,177,685,7036,43870,3955,0,4505,-556,870
2020-12-05,01:15,62487,177,758,7209,44034,3846,0,4679,-669,868
2020-12-05,01:30,61940,177,688,7061,43769,3944,0,4308,-670,868
2020-12-05,01:45,62090,177,705,7090,43966,3971,0,4275,-669,866
2020-12-05,02:00,61313,179,662,6956,44067,4125,0,4037,-668,869
2020-12-05,02:15,61724,177,700,6912,44173,4209,0,4058,-668,868
2020-12-05,02:30,60605,178,712,7016,44253,4323,0,4035,-1738,866
2020-12-05,02:45,60118,177,686,6926,44148,4266,0,3722,-1871,869
2020-12-05,03:00,59351,178,676,6896,44219,4199,0,3806,-2675,865
2020-12-05,03:15,58846,177,711,6892,44117,4267,0,4042,-2836,867
2020-12-05,03:30,58444,178,708,6885,44136,4199,0,3965,-2992,869
2020-12-05,03:45,57617,178,712,6621,44181,4103,0,3954,-3237,866
2020-12-05,04:00,57086,175,694,6503,44096,4156,0,3882,-3238,865
2020-12-05,04:15,57183,175,715,6575,43867,4203,0,3969,-3468,862
2020-12-05,04:30,56870,175,711,6565,43289,4294,0,3937,-3472,864
2020-12-05,04:45,56745,175,713,6538,43737,4307,0,3958,-3451,865
2020-12-05,05:00,56877,175,675,6441,43932,4309,0,3733,-3454,867
2020-12-05,05:15,57733,175,711,6681,44101,4338,0,3837,-3452,868
2020-12-05,05:30,57513,174,711,6717,44138,4419,0,3834,-3452,865
2020-12-05,05:45,58040,175,715,6643,44142,4555,0,3888,-2983,869
2020-12-05,06:00,58078,175,704,6874,44067,4643,0,3830,-2985,868
2020-12-05,06:15,59008,175,709,7109,44115,4868,0,4071,-2502,867
2020-12-05,06:30,59329,175,709,7120,44203,5013,0,4198,-2020,862
2020-12-05,06:45,59852,175,716,7092,44166,5171,0,4413,-2021,863
2020-12-05,07:00,60545,175,705,7009,43958,5144,0,4352,-2094,867
2020-12-05,07:15,60908,174,662,6908,44112,5356,0,4359,-2181,868
2020-12-05,07:30,61615,177,688,6968,44185,5457,0,4617,-2179,867
2020-12-05,07:45,62046,178,700,7012,44239,5561,0,4676,-2130,866
2020-12-05,08:00,62666,177,704,7032,44213,5435,154,4788,-2127,868
2020-12-05,08:15,63340,178,776,7182,44362,5526,170,5354,-1793,863
2020-12-05,08:30,64040,178,872,7260,44478,5689,185,5641,-1792,865
2020-12-05,08:45,64412,178,923,7317,44409,5680,223,6006,-1473,863
2020-12-05,09:00,65177,177,967,7313,44294,5646,299,6133,-1151,866
2020-12-05,09:15,65803,178,941,7312,44343,5374,467,6467,-1149,865
2020-12-05,09:30,66437,177,912,7278,44286,5349,697,6303,-669,867
2020-12-05,09:45,67029,179,974,7381,44383,5310,901,6705,-660,866
2020-12-05,10:00,67209,178,962,7381,44362,5232,1082,6720,-677,866
2020-12-05,10:15,67446,179,862,7387,44346,5157,1216,6707,-49,866
2020-12-05,10:30,67412,178,806,7410,44315,5226,1443,6588,-49,863
2020-12-05,10:45,67390,177,841,7356,43993,5193,1730,6307,-49,860
2020-12-05,11:00,67527,178,872,7397,43791,5227,1841,6201,-49,864
2020-12-05,11:15,67747,178,1022,7364,43872,5353,1895,6354,-49,860
2020-12-05,11:30,67692,179,1117,7406,44060,5314,1936,6456,-49,863
2020-12-05,11:45,67794,178,1093,7385,44111,5307,1928,6578,-49,864
2020-12-05,12:00,69007,178,1150,7486,44127,5271,2006,6815,-53,862
2020-12-05,12:15,69819,178,1144,7442,44157,5272,2146,6922,0,862
2020-12-05,12:30,70177,177,1061,7477,44228,5302,2083,7551,0,864
2020-12-05,12:45,71197,178,1120,7488,44367,5293,2217,8166,0,862
2020-12-05,13:00,70437,178,1067,7379,44414,5382,2183,7786,0,865
2020-12-05,13:15,69528,177,1132,7376,44371,5286,2179,7923,0,862
2020-12-05,13:30,68244,177,1068,7388,44348,5177,2079,7256,-204,862
2020-12-05,13:45,67144,178,1064,7488,44308,5132,1943,6762,-204,867
2020-12-05,14:00,66579,179,1041,7429,44447,5174,1969,6637,-204,866
2020-12-05,14:15,66303,179,1057,7441,44441,5178,1802,6634,-207,860
2020-12-05,14:30,65202,178,1032,7467,44376,5065,1554,5938,-204,859
2020-12-05,14:45,64349,177,1030,7471,44356,5179,1412,5887,-239,857
2020-12-05,15:00,64180,177,994,7402,44335,5245,1294,5685,-240,855
2020-12-05,15:15,63843,178,840,7481,44336,5255,1169,5465,-250,859
2020-12-05,15:30,63623,178,713,7398,44389,5202,959,5511,-449,857
2020-12-05,15:45,63303,178,715,7291,44323,5235,802,5594,-450,856
2020-12-05,16:00,62906,178,713,7270,44322,5264,628,5718,-450,859
2020-12-05,16:15,62842,177,702,7322,44350,5213,455,5902,-450,861
2020-12-05,16:30,62902,178,704,7324,44372,5209,334,5886,-450,865
2020-12-05,16:45,63249,179,691,7291,44321,5431,248,6418,-414,864
2020-12-05,17:00,63891,177,706,7404,44244,5453,175,6451,-414,864
2020-12-05,17:15,64993,179,767,7379,44335,5607,164,6272,-414,863
2020-12-05,17:30,65870,177,899,7396,44367,5735,159,6464,0,864
2020-12-05,17:45,66726,178,993,7391,44346,5961,0,6900,0,865
2020-12-05,18:00,67347,177,1015,7433,44352,6084,0,7409,0,862
2020-12-05,18:15,67805,178,924,7426,44370,6198,0,7372,0,862
2020-12-05,18:30,68299,179,972,7446,44406,6186,0,7650,0,866
2020-12-05,18:45,68901,179,955,7335,44434,6164,0,8208,0,867
2020-12-05,19:00,69214,177,905,7355,44442,6117,0,8154,0,861
2020-12-05,19:15,69522,177,917,7312,44311,6042,0,7961,0,861
2020-12-05,19:30,69403,178,959,7347,44352,5992,0,7640,0,865
2020-12-05,19:45,68855,177,872,7392,44328,5896,0,7052,0,863
2020-12-05,20:00,68457,177,750,7373,44301,5824,0,7353,0,864
2020-12-05,20:15,67443,177,761,7383,44256,5664,0,7364,0,867
2020-12-05,20:30,66480,177,701,7270,44211,5606,0,6907,0,867
2020-12-05,20:45,65448,177,670,7264,44177,5531,0,6363,-36,868
2020-12-05,21:00,64725,179,668,7322,44337,5353,0,6136,-35,861
2020-12-05,21:15,64463,178,773,7434,44379,5239,0,6323,-35,866
2020-12-05,21:30,63665,178,699,7252,44210,5182,0,5865,-36,868
2020-12-05,21:45,63033,177,685,7211,44216,5051,0,5627,-35,866
2020-12-05,22:00,62512,177,650,7177,44143,4950,0,4866,-55,864
2020-12-05,22:15,62801,177,699,7083,44262,4841,0,4896,-68,865
2020-12-05,22:30,63626,177,655,7054,44176,4624,0,5433,-85,865
2020-12-05,22:45,65810,177,703,7160,44229,4568,0,6286,-85,864
2020-12-05,23:00,65381,178,706,7158,44283,4505,0,6086,-84,866
2020-12-05,23:15,65519,177,687,7130,44226,4412,0,5483,-86,866
2020-12-05,23:30,65130,178,628,7059,44204,4215,0,4872,-90,869
2020-12-05,23:45,65493,177,694,7132,44154,4093,0,5262,-92,867
2020-12-06,00:00,64827,178,626,7003,43919,3989,0,4780,-103,867
2020-12-06,00:15,64595,179,678,6706,43821,3899,0,5022,-153,865
2020-12-06,00:30,62910,179,686,6385,43937,3735,0,4448,-791,865
2020-12-06,00:45,61620,178,679,6221,43867,3709,0,3780,-1090,864
2020-12-06,01:00,60781,178,647,6165,43851,3741,0,3607,-1507,865
2020-12-06,01:15,61360,179,727,6101,43990,3649,0,3551,-1586,859
2020-12-06,01:30,60548,178,692,5884,43674,3616,0,3457,-1587,864
2020-12-06,01:45,60458,177,660,5920,43728,3616,0,3236,-1669,861
2020-12-06,02:00,60054,179,645,5809,43777,3549,0,3258,-1825,861
2020-12-06,02:15,60271,179,661,5780,44143,3627,0,3287,-1820,865
2020-12-06,02:30,59369,178,630,5679,43599,3640,0,3246,-1980,862
2020-12-06,02:45,58366,175,683,5541,43841,3650,0,3233,-2856,866
2020-12-06,03:00,57524,175,650,5444,43815,3594,0,3212,-3081,862
2020-12-06,03:15,57431,175,726,5505,44081,3533,0,3258,-3085,866
2020-12-06,03:30,56792,174,702,5515,44056,3472,0,3250,-3244,864
2020-12-06,03:45,56065,177,677,5386,43833,3490,0,3106,-3252,861
2020-12-06,04:00,55725,177,685,5473,44056,3398,0,3093,-3441,863
2020-12-06,04:15,55456,177,740,5751,44161,3313,0,3110,-3213,862
2020-12-06,04:30,55158,177,702,5720,43950,3315,0,3050,-3242,863
2020-12-06,04:45,54878,176,702,5665,43955,3275,0,3032,-3281,863
2020-12-06,05:00,54741,177,689,5693,43815,3171,0,2990,-3281,862
2020-12-06,05:15,55320,177,705,5457,44064,3114,0,3021,-3504,865
2020-12-06,05:30,55490,177,710,5431,44123,3010,0,3005,-3507,863
2020-12-06,05:45,55422,177,705,5420,44057,2982,0,2997,-3507,864
2020-12-06,06:00,55626,177,696,5447,43943,2904,0,2990,-3507,864
2020-12-06,06:15,56563,176,707,5413,44085,2760,0,3015,-3039,864
2020-12-06,06:30,56289,177,724,5119,44243,2713,0,2801,-2718,862
2020-12-06,06:45,56702,177,733,5155,44316,2665,0,2827,-2487,862
2020-12-06,07:00,57125,177,702,5288,43996,2587,0,2887,-1117,864
2020-12-06,07:15,57575,177,642,5517,43639,2510,0,3036,-1118,863
2020-12-06,07:30,57880,173,660,5575,43921,2562,0,3078,-1114,849
2020-12-06,07:45,58201,173,722,5710,44217,2495,0,3070,-1522,851
2020-12-06,08:00,58834,173,711,5833,44065,2534,150,3135,-1517,851
2020-12-06,08:15,59160,174,631,5958,43651,2600,163,3243,-2022,850
2020-12-06,08:30,59634,174,630,6305,43567,2557,193,3297,-2016,850
2020-12-06,08:45,60207,174,686,6571,43954,2518,245,3474,-2012,852
2020-12-06,09:00,61104,174,705,6746,44053,2439,321,3588,-1853,847
2020-12-06,09:15,61918,177,704,7071,44439,2479,463,3785,-1847,856
2020-12-06,09:30,62653,179,709,7394,44547,2519,622,3818,-1847,852
2020-12-06,09:45,63323,179,744,7383,44691,2457,865,4011,-1798,853
2020-12-06,10:00,64001,179,781,7460,44777,2448,1036,4277,-1796,851
2020-12-06,10:15,64597,179,763,7363,45089,2450,1255,4474,-1439,850
2020-12-06,10:30,65078,178,728,7359,44994,2436,1577,4412,-1457,853
2020-12-06,10:45,65084,179,713,7291,45057,2383,1771,4319,-673,849
2020-12-06,11:00,65328,179,729,7320,45225,2263,1997,4343,-673,851
2020-12-06,11:15,65735,178,765,7429,45250,2188,2227,4222,-513,854
2020-12-06,11:30,66253,178,749,7492,45297,2106,2248,4353,-93,848
2020-12-06,11:45,66841,179,746,7592,45323,2126,2482,4500,-94,857
2020-12-06,12:00,67751,177,754,7557,45233,2161,2689,4421,-97,862
2020-12-06,12:15,67788,178,733,7583,45208,2155,2737,3996,-94,862
2020-12-06,12:30,68550,177,841,7565,45174,2225,2799,4302,-92,867
2020-12-06,12:45,69280,178,977,7484,45251,2313,2682,4659,-86,864
2020-12-06,13:00,68065,177,1024,7420,45174,2337,2742,4604,-41,861
2020-12-06,13:15,67277,178,1040,7493,45215,2353,2694,4451,-41,869
2020-12-06,13:30,66031,178,957,7274,45031,2448,2654,4178,-41,861
2020-12-06,13:45,64994,178,924,7227,44822,2487,2670,3485,-42,863
2020-12-06,14:00,63988,177,921,7088,44814,2465,2604,3512,-415,865
2020-12-06,14:15,63737,179,1058,7334,45214,2452,2411,3653,-415,863
2020-12-06,14:30,62744,179,1026,7300,45005,2515,2279,3512,-821,865
2020-12-06,14:45,62316,179,862,7341,45055,2364,2095,3540,-1510,869
2020-12-06,15:00,61649,175,722,7330,44963,2296,1814,3491,-1511,868
2020-12-06,15:15,61536,175,723,7344,45022,2339,1627,3478,-1511,869
2020-12-06,15:30,61013,175,724,7345,45032,2351,1364,3505,-1509,868
2020-12-06,15:45,60688,175,733,7352,45078,2269,1003,3486,-1461,870
2020-12-06,16:00,60640,175,739,7385,44990,2268,802,3525,-1460,869
2020-12-06,16:15,60451,175,735,7403,45073,2239,546,3640,-1465,868
2020-12-06,16:30,60887,175,739,7456,45110,2156,371,3669,-983,869
2020-12-06,16:45,61167,175,810,7704,45503,2138,254,3915,-975,869
2020-12-06,17:00,62346,175,796,7668,45284,2117,174,3982,-242,869
2020-12-06,17:15,63587,175,737,7584,45099,2127,164,4330,-35,869
2020-12-06,17:30,65185,175,819,7748,45360,2191,158,4823,-35,872
2020-12-06,17:45,66110,175,900,7686,45200,2198,0,6908,-35,871
2020-12-06,18:00,66903,178,1036,7728,45005,2095,0,6914,-35,869
2020-12-06,18:15,67785,178,1065,7653,45278,2097,0,6454,-35,871
2020-12-06,18:30,68395,179,1073,7669,45386,2114,0,6546,-35,871
2020-12-06,18:45,69329,178,1081,7692,45503,2045,0,7061,-35,869
2020-12-06,19:00,69869,178,1119,7754,45486,1995,0,7449,-35,868
2020-12-06,19:15,70004,178,1072,7818,45468,2018,0,7085,-35,869
2020-12-06,19:30,69515,178,997,7782,45386,2042,0,6649,-36,870
2020-12-06,19:45,69111,178,1015,7790,45384,2015,0,6316,-35,866
2020-12-06,20:00,68701,178,973,7779,45497,1972,0,6102,-36,867
2020-12-06,20:15,67740,178,1072,7837,45554,1933,0,6080,-35,868
2020-12-06,20:30,66866,178,969,7761,45339,1951,0,5430,-35,869
2020-12-06,20:45,66198,178,955,7705,45368,1965,0,4925,-36,871
2020-12-06,21:00,65761,178,936,7691,45418,1991,0,4854,-36,868
2020-12-06,21:15,65287,178,1001,7653,45465,1974,0,5215,-36,869
2020-12-06,21:30,64502,178,832,7611,45394,1929,0,4699,-102,870
2020-12-06,21:45,63774,178,830,7523,45132,1877,0,4446,-103,870
2020-12-06,22:00,63502,177,803,7439,45145,1796,0,4109,-102,867
2020-12-06,22:15,63690,178,807,7362,45052,1754,0,4181,-103,869
2020-12-06,22:30,64480,178,798,7420,45109,1700,0,4418,-116,868
2020-12-06,22:45,66375,178,882,7642,45114,1615,0,5796,-55,865
2020-12-06,23:00,66306,178,845,7556,45158,1590,0,5333,-64,867
2020-12-06,23:15,66129,178,703,7334,44789,1544,0,3703,-205,869
2020-12-06,23:30,65837,177,618,7367,44766,1520,0,3642,-621,872
2020-12-06,23:45,66397,178,698,7552,45094,1490,0,3301,-793,867
2020-12-07,00:00,65959,178,687,7476,45066,1486,0,3368,-796,867
2020-12-07,00:15,65468,179,698,7239,45217,1472,0,3705,-952,866
2020-12-07,00:30,64331,177,669,7098,44910,1473,0,3572,-967,870
2020-12-07,00:45,63119,178,684,6641,44779,1396,0,3562,-1776,865
2020-12-07,01:00,62721,178,671,6566,44589,1366,0,3385,-1773,869
2020-12-07,01:15,62886,179,695,6621,44649,1338,0,3313,-1560,866
2020-12-07,01:30,62541,177,678,6674,44395,1298,0,3210,-1429,872
2020-12-07,01:45,62687,178,697,7035,44567,1293,0,2861,-1670,860
2020-12-07,02:00,62362,178,701,6979,44666,1249,0,2908,-1667,863
2020-12-07,02:15,62795,179,793,6765,45265,1242,0,3183,-1894,867
2020-12-07,02:30,61743,178,737,6749,44972,1230,0,2994,-1898,868
2020-12-07,02:45,61083,178,729,6619,44967,1195,0,2819,-2178,869
2020-12-07,03:00,60091,179,702,6407,44897,1143,0,2942,-2174,868
2020-12-07,03:15,59912,177,766,6295,44849,1104,0,3149,-2491,874
2020-12-07,03:30,59230,178,758,6266,44191,1083,0,3135,-2647,871
2020-12-07,03:45,58965,178,769,6342,44110,1083,0,2968,-2794,871
2020-12-07,04:00,58424,179,798,6661,43787,1092,0,2876,-2794,869
2020-12-07,04:15,58684,179,897,6784,43643,1118,0,2942,-2583,871
2020-12-07,04:30,58430,179,970,6719,43570,1123,0,2974,-2741,871
2020-12-07,04:45,58655,178,1054,6917,43293,1133,0,3102,-2516,876
2020-12-07,05:00,59245,179,1122,6968,43172,1163,0,3116,-2509,871
2020-12-07,05:15,60881,178,1219,7079,43512,1194,0,3224,-2114,869
2020-12-07,05:30,61441,179,1329,7039,43663,1198,0,3448,-2111,870
2020-12-07,05:45,62255,179,1325,7263,43753,1224,0,3556,-1721,870
2020-12-07,06:00,63431,177,1328,7339,43709,1278,0,3902,-1724,869
2020-12-07,06:15,65888,178,1320,7611,44133,1372,0,4528,-1560,867
2020-12-07,06:30,67165,179,1354,8053,44171,1374,0,4782,-1161,865
2020-12-07,06:45,68857,179,1323,8252,44221,1404,0,5610,-45,840
2020-12-07,07:00,70462,177,1343,8484,44228,1429,0,6149,-45,838
2020-12-07,07:15,71928,178,1227,8490,44338,1432,0,6379,-9,843
2020-12-07,07:30,73241,179,1345,8570,44373,1432,0,7095,-9,846
2020-12-07,07:45,74155,179,1494,8611,44345,1444,0,7847,-9,843
2020-12-07,08:00,75156,178,1634,8856,44306,1499,151,8569,-9,843
2020-12-07,08:15,75484,179,1632,8847,44308,1544,169,9303,0,851
2020-12-07,08:30,75679,179,1643,8898,44321,1525,191,9347,0,862
2020-12-07,08:45,76130,178,1704,8955,44339,1538,256,9756,0,864
2020-12-07,09:00,76433,178,1744,8929,44307,1532,334,10356,0,861
2020-12-07,09:15,76788,178,1720,8846,44267,1509,469,12534,0,863
2020-12-07,09:30,76686,178,1694,8877,44306,1500,617,12607,0,862
2020-12-07,09:45,76785,179,1638,8835,44313,1452,762,12443,0,858
2020-12-07,10:00,76901,179,1638,8830,44389,1462,933,12432,0,856
2020-12-07,10:15,76820,178,1657,8747,44559,1472,1046,12343,0,861
2020-12-07,10:30,76808,177,1681,8754,44665,1474,1191,11994,-1,859
2020-12-07,10:45,76544,178,1686,8787,44773,1507,1292,11607,-15,858
2020-12-07,11:00,76810,178,1631,8847,44766,1520,1493,11670,-18,857
2020-12-07,11:15,77167,178,1616,8842,44783,1566,1740,12094,-29,847
2020-12-07,11:30,77135,179,1633,8830,44799,1544,1922,12339,-40,841
2020-12-07,11:45,77461,179,1637,8830,44808,1605,1978,12267,-48,838
2020-12-07,12:00,78106,178,1628,8834,44777,1600,2069,12217,-53,838
2020-12-07,12:15,77913,178,1652,8827,44786,1649,2093,12272,-52,841
2020-12-07,12:30,78027,178,1648,8823,44803,1614,2173,12177,-55,845
2020-12-07,12:45,78731,179,1719,8840,44790,1670,2194,12547,-52,839
2020-12-07,13:00,77861,177,1626,8817,44767,1669,2104,12036,-51,849
2020-12-07,13:15,77333,178,1720,8820,44788,1731,2236,12022,-56,847
2020-12-07,13:30,76670,177,1682,8810,44801,1752,2182,11218,-53,849
2020-12-07,13:45,76068,177,1751,8826,44713,1772,1839,10648,-1,846
2020-12-07,14:00,75969,179,1717,8853,44713,1838,1846,10046,0,845
2020-12-07,14:15,75706,178,1734,8846,44724,1859,1596,9813,0,856
2020-12-07,14:30,74589,178,1620,8835,44737,1886,1387,9667,0,855
2020-12-07,14:45,74293,178,1639,8798,44696,1869,1301,9489,0,859
2020-12-07,15:00,73673,179,1546,8740,44687,1911,1100,9048,-1,860
2020-12-07,15:15,73553,179,1708,8798,44685,1897,896,9283,0,863
2020-12-07,15:30,72984,178,1689,8794,44688,1899,674,9431,0,867
2020-12-07,15:45,72910,178,1555,8755,44685,1936,522,9685,-1,871
2020-12-07,16:00,72663,179,1540,8735,44678,1969,432,9664,0,867
2020-12-07,16:15,72576,179,1539,8823,44697,2046,335,9646,0,866
2020-12-07,16:30,72569,178,1628,8766,44713,2068,246,9931,-1,857
2020-12-07,16:45,72822,178,1620,8790,44728,2138,210,10861,0,858
2020-12-07,17:00,73690,178,1645,8822,44698,2252,175,11344,0,861
2020-12-07,17:15,75128,178,1678,8781,44787,2372,152,13041,-1,857
2020-12-07,17:30,75939,178,1683,8798,44803,2441,146,13520,0,858
2020-12-07,17:45,76439,179,1674,8861,44782,2528,0,14247,0,868
2020-12-07,18:00,76905,178,1673,8907,44825,2621,0,14363,-1,873
2020-12-07,18:15,77408,178,1731,8824,44796,2708,0,13726,0,873
2020-12-07,18:30,77892,178,1770,8829,44807,2845,0,14356,0,862
2020-12-07,18:45,78737,179,1767,8881,44921,2890,0,14728,0,858
2020-12-07,19:00,79158,178,1764,8947,45052,2938,0,14902,-1,863
2020-12-07,19:15,78612,178,1765,8914,45014,2992,0,14812,-1,862
2020-12-07,19:30,77631,178,1764,8859,45003,3054,0,14218,0,848
2020-12-07,19:45,76411,178,1767,8958,45035,3094,0,12715,0,848
2020-12-07,20:00,75345,179,1769,8875,45035,3168,0,11865,0,857
2020-12-07,20:15,73773,177,1771,8661,45044,3210,0,11053,0,860
2020-12-07,20:30,72184,179,1766,8618,45014,3248,0,9466,0,859
2020-12-07,20:45,71330,178,1642,8671,45025,3253,0,8431,-1,857
2020-12-07,21:00,70137,177,1495,8367,44915,3279,0,8099,-1,857
2020-12-07,21:15,69353,178,1287,7949,44847,3292,0,7288,0,856
2020-12-07,21:30,68251,177,1193,7968,44803,3324,0,6611,-731,862
2020-12-07,21:45,67251,178,1211,7901,44823,3348,0,5870,-881,865
2020-12-07,22:00,66656,178,1176,7686,44805,3303,0,5665,-936,858
2020-12-07,22:15,66644,178,1251,7699,44810,3221,0,5191,-934,865
2020-12-07,22:30,67143,178,1372,7774,44739,3215,0,5187,-733,864
2020-12-07,22:45,69304,179,1566,7992,44837,3185,0,6175,-733,865
2020-12-07,23:00,68843,178,1548,7762,44731,3205,0,5599,-745,863
2020-12-07,23:15,68711,178,1463,7551,44783,3251,0,5154,-873,859
2020-12-07,23:30,68437,177,1387,7490,44702,3201,0,4930,-1040,860
2020-12-07,23:45,68662,177,1402,7383,44722,3198,0,4790,-1288,857
2020-12-08,00:00,67637,178,1449,7352,44588,3171,0,4759,-1463,859
2020-12-08,00:15,67484,175,1554,7633,44700,3199,0,5386,-1413,855
2020-12-08,00:30,66075,174,1447,7551,44528,3241,0,4860,-1895,860
2020-12-08,00:45,64999,174,1328,6775,44464,3245,0,4650,-1919,860
2020-12-08,01:00,64008,173,1294,6840,44467,3217,0,4558,-2246,857
2020-12-08,01:15,65024,175,1379,7190,44776,3253,0,4814,-2286,855
2020-12-08,01:30,64554,174,1259,7128,44622,3227,0,4543,-2294,855
2020-12-08,01:45,64734,174,1219,7722,44709,3177,0,4117,-2290,856
2020-12-08,02:00,63950,175,1115,7669,44559,3174,0,4040,-2287,852
2020-12-08,02:15,64464,173,1312,7823,44830,3132,0,3998,-2540,848
2020-12-08,02:30,63453,174,1211,7551,44668,3121,0,3848,-2646,846
2020-12-08,02:45,62524,175,1072,7267,44593,3129,0,3754,-2856,850
2020-12-08,03:00,61582,175,968,7273,44500,3021,0,3758,-2851,850
2020-12-08,03:15,61592,175,1099,7136,44851,3039,0,3810,-2853,847
2020-12-08,03:30,60818,173,1031,6806,44742,2956,0,3691,-2849,846
2020-12-08,03:45,60403,175,1027,6837,44770,2956,0,3658,-2847,836
2020-12-08,04:00,60085,175,1028,6929,44517,2860,0,3670,-2850,842
2020-12-08,04:15,60239,174,1047,6966,44473,2926,0,3790,-2838,846
2020-12-08,04:30,59824,174,1030,6889,44539,2899,0,3828,-2832,853
2020-12-08,04:45,60152,174,1037,7007,44563,2846,0,3850,-2836,856
2020-12-08,05:00,60499,174,1019,7016,44410,2787,0,3859,-2833,846
2020-12-08,05:15,62261,173,959,7124,44242,2728,0,3996,-2828,835
2020-12-08,05:30,62657,175,957,7245,44492,2739,0,4053,-2823,833
2020-12-08,05:45,63506,173,942,7395,44602,2734,0,4333,-2603,832
2020-12-08,06:00,64632,174,932,7375,44527,2712,0,4290,-2293,838
2020-12-08,06:15,67257,175,833,7568,44936,2707,0,4681,-2128,835
2020-12-08,06:30,68520,175,760,8093,45008,2650,0,4796,-1488,835
2020-12-08,06:45,69750,175,878,8352,45195,2612,0,5353,-805,835
2020-12-08,07:00,71179,173,962,8371,44964,2548,0,5556,-165,832
2020-12-08,07:15,72927,174,1030,8612,45047,2528,0,6072,-36,828
