Date,Time,Consumption,Prediction Day -1,Prediction Day,Fuel Oil,Coal,Gas,Nuclear,Wind,Solar,Hydraulic,Pump,Bioenergy,Physical exchange,CO2 rate,Exchange England,Exchange Spain,Exchange Italy,Exchange Switzerland,Exchange Germany-Belgium,Fuel – Gas turbine,Fuel – Cogeneration,Fuel – Other,Gas – Gas turbine,Gas – Cogeneration,Gas – CCGT,Gas – Other,Hydraulic – Ecluse,Hydaulic – Lakes,Hydraulic – Transfer Pump,Bioenergy – Waste,Bioenergy – Biomass,Bioenergy – Biogaz
2020-12-21,04:00,48954,49300,49000,177,-2,2928,46513,6345,0,5090,-3147,861,-9811,31,-1408,-2823,-2804,-3646,-272,2,24,151,-1,2428,501,0,4251,839,0,232,355,274
2020-12-21,04:15,49185,49350,49100,176,-1,2927,47001,6451,0,5438,-3023,860,-10644,30,,,,,,1,24,151,-1,2425,503,0,4294,1144,0,233,353,274
2020-12-21,04:30,49074,49400,49200,177,-2,2919,46780,6421,0,5710,-3017,859,-10773,30,-1408,-2823,-2804,-3646,-782,2,24,151,-2,2423,498,0,4301,1409,0,232,353,274
2020-12-21,04:45,49197,49600,49650,176,-2,2959,47332,6366,0,5800,-3021,861,-11274,30,,,,,,1,24,151,-2,2419,542,0,4273,1527,0,233,354,274
2020-12-21,05:00,49987,49800,50100,177,-1,2957,47427,6480,0,5881,-3019,860,-10775,30,-1408,-223,-3223,-3646,-1450,2,24,151,-1,2426,532,0,4297,1584,0,232,354,274
2020-12-21,05:15,51194,50650,51050,177,-1,2938,47047,6680,0,5874,-2781,861,-9601,30,,,,,,2,24,151,-1,2425,514,0,4278,1596,0,233,354,274
2020-12-21,05:30,51828,51500,52000,176,-1,2963,46973,6942,0,5912,-2461,859,-9535,30,-1408,-223,-3223,-3646,-1972,1,24,151,-1,2422,542,0,4312,1600,0,230,355,274
2020-12-21,05:45,52108,52350,52650,175,-2,3041,47557,7066,0,5628,-1653,860,-10564,30,,,,,,0,24,151,-2,2420,623,0,4287,1341,0,230,356,274
2020-12-21,06:00,53117,53200,53300,173,-1,3051,47509,7330,0,5673,-1176,861,-10303,29,-1605,-308,-3272,-3722,-1427,-2,24,151,0,2420,631,0,4337,1318,18,233,354,274
2020-12-21,06:15,54722,54650,54550,177,-2,3508,47697,7518,0,6025,-424,857,-10634,32,,,,,,2,24,151,-1,2419,1090,0,4460,1517,48,229,354,274
2020-12-21,06:30,55589,56100,55800,177,-3,4026,47590,7800,0,5978,-8,856,-10827,34,-1605,-308,-3272,-3722,-2190,2,24,151,0,2414,1612,0,4494,1444,40,228,354,274
2020-12-21,06:45,56772,57550,56950,177,-1,4240,47882,7991,0,6425,-8,855,-10789,35,,,,,,2,24,151,0,2418,1822,0,4537,1648,240,227,354,274
2020-12-21,07:00,57898,59000,58100,177,-1,4523,47718,8260,0,6519,-8,856,-10146,37,-1802,286,-3427,-3706,-880,2,24,151,-1,2409,2115,0,4582,1700,237,228,354,274
2020-12-21,07:15,58914,60450,59200,177,-2,4714,47817,8498,0,6799,-6,853,-9936,37,,,,,,2,24,151,0,2413,2301,0,4727,1606,466,226,353,274
2020-12-21,07:30,60137,61900,60300,177,4,4799,47992,8862,0,7335,-6,855,-9881,37,-1802,286,-3427,-3706,-1385,2,24,151,-1,2418,2382,0,4846,1698,791,228,353,274
2020-12-21,07:45,60928,62850,61300,177,5,4832,48256,9054,0,7753,-6,857,-10000,37,,,,,,2,24,151,-1,2419,2414,0,4918,1867,968,228,355,274
2020-12-21,08:00,62327,63800,62300,177,7,4952,48184,9258,166,8389,-6,856,-9656,37,-1523,1206,-3427,-3706,-1908,2,24,151,0,2417,2535,0,4912,2162,1315,227,355,274
2020-12-21,08:15,62983,64250,63000,177,7,5099,48273,9430,180,8422,-6,858,-9457,38,,,,,,2,24,151,-1,2434,2666,0,5092,2266,1064,229,355,274
2020-12-21,08:30,63661,64700,63700,176,8,5139,48338,9571,191,8660,-6,858,-9274,38,-1523,1206,-3427,-3706,-1907,2,24,150,-1,2432,2708,0,5129,2384,1147,229,355,274
2020-12-21,08:45,63885,65250,64100,176,9,5215,48248,9683,225,9112,-6,854,-9631,38,,,,,,2,24,150,-1,2421,2795,0,5141,2510,1461,225,355,274
2020-12-21,09:00,64502,65800,64500,177,7,5523,48244,9953,287,9142,-6,855,-9680,40,-2000,1046,-3012,-3722,-2231,2,24,151,-1,2420,3104,0,5176,2518,1448,226,355,274
2020-12-21,09:15,64487,66050,64750,177,8,5897,48225,9996,394,9345,-6,857,-10406,41,,,,,,2,24,151,-1,2404,3494,0,5284,2571,1490,228,355,274
2020-12-21,09:30,64995,66300,65000,177,8,5895,48264,10121,536,9198,-6,854,-10052,41,-2000,1046,-3012,-3722,-2131,2,24,151,-1,2407,3489,0,5299,2465,1434,225,355,274
2020-12-21,09:45,65285,66250,65200,177,7,5894,48233,10193,662,9160,-6,856,-9891,41,,,,,,2,24,151,-2,2407,3489,0,5350,2407,1403,226,356,274
2020-12-21,10:00,65402,66200,65400,177,8,5883,48209,10280,803,9412,-6,857,-10221,41,-2000,654,-3397,-3722,-1571,2,24,151,-1,2404,3480,0,5495,2549,1368,228,355,274
2020-12-21,10:15,65521,66250,65500,176,7,5900,48297,10331,968,9250,-6,857,-10259,41,,,,,,1,24,151,-1,2392,3509,0,5518,2306,1426,228,355,274
2020-12-21,10:30,65601,66300,65600,176,7,5895,48174,10345,1089,9121,-6,840,-10040,41,-2000,654,-3397,-3722,-1587,1,24,151,-1,2399,3497,0,5534,2242,1345,226,340,274
2020-12-21,10:45,65662,66200,65750,177,7,5897,48217,10391,1107,9176,-6,840,-10144,41,,,,,,2,24,151,-1,2399,3499,0,5498,2242,1436,226,340,274
2020-12-21,11:00,65915,66100,65900,177,8,5741,48209,10541,1338,9015,-10,841,-9945,40,-2000,750,-3397,-3706,-1573,2,24,151,-1,2402,3340,0,5489,2188,1338,227,340,274
2020-12-21,11:15,66420,66350,66250,177,7,5631,48295,10772,1412,9331,-22,841,-10024,39,,,,,,2,24,151,-2,2394,3239,0,5442,2360,1529,226,341,274
2020-12-21,11:30,66568,66600,66600,177,7,5753,48234,10867,1354,9055,-26,840,-9693,40,-2000,750,-3397,-3706,-1724,2,24,151,-1,2387,3367,0,5478,2141,1436,226,340,274
2020-12-21,11:45,66952,66900,67100,177,9,5881,48300,10921,1439,9289,-49,839,-9854,40,,,,,,2,24,151,-1,2390,3492,0,5515,2225,1549,225,340,274
2020-12-21,12:00,67597,67200,67600,176,7,5877,48296,11011,1421,9419,-45,838,-9403,40,-2000,1505,-3361,-3722,-1706,2,24,150,-1,2386,3492,0,5494,2271,1654,223,341,274
2020-12-21,12:15,67538,66800,67550,177,10,5574,48257,11014,1521,9299,-53,837,-9098,39,,,,,,2,24,151,-2,2384,3192,0,5458,2428,1413,223,340,274
2020-12-21,12:30,68056,66400,67500,176,9,5746,48223,11025,1494,9459,-55,836,-8857,39,-2000,1505,-3361,-3722,-1672,1,24,151,-1,2387,3360,0,5450,2449,1560,222,340,274
2020-12-21,12:45,68501,67100,68200,176,9,5755,48305,11085,1429,9812,-55,836,-8851,39,,,,,,1,24,151,-1,2382,3374,0,5417,2686,1709,222,340,274
2020-12-21,13:00,67447,67800,68900,176,9,5735,48224,11097,1320,9937,-55,836,-9832,39,-2000,337,-3361,-3722,-1794,1,24,151,-1,2384,3352,0,5417,2519,2001,222,340,274
2020-12-21,13:15,66926,66400,67500,177,9,5564,48297,11146,1367,10071,-55,840,-10490,38,,,,,,2,24,151,-2,2378,3188,0,5308,2588,2175,226,340,274
2020-12-21,13:30,66129,65000,66100,177,8,5517,48249,11085,1351,9819,-55,839,-10861,38,-2000,337,-3361,-3722,-1794,2,24,151,-2,2370,3149,0,5349,2436,2034,225,340,274
2020-12-21,13:45,66065,64350,65850,176,8,5525,48192,11129,1302,9543,-55,839,-10594,38,,,,,,1,24,151,-2,2376,3151,0,5252,2417,1874,225,340,274
2020-12-21,14:00,65528,63700,65600,176,9,5545,48125,11067,1245,9387,0,839,-10865,39,-2000,-422,-3361,-3722,-1859,1,24,151,-1,2370,3176,0,5200,2358,1829,225,340,274
2020-12-21,14:15,65375,62850,65050,177,8,5684,48236,11028,1130,9297,0,828,-11013,39,,,,,,2,24,151,-2,2368,3318,0,5201,2231,1865,230,324,274
2020-12-21,14:30,64534,62000,64500,177,8,5687,48232,11027,940,9307,0,826,-11670,39,-2000,-422,-3361,-3722,-1862,2,24,151,-1,2372,3316,0,5158,2171,1978,228,324,274
2020-12-21,14:45,63760,61600,63950,176,8,5673,48152,10910,899,8902,0,821,-11781,40,,,,,,1,24,151,-2,2369,3306,0,5036,2026,1840,223,324,274
2020-12-21,15:00,63309,61200,63400,176,9,5618,48067,10991,804,8524,0,818,-11698,40,-2000,-1117,-3442,-3722,-1685,1,24,151,-1,2369,3250,0,5022,1862,1640,219,325,274
2020-12-21,15:15,63179,60850,63000,177,8,5641,48238,10879,666,8555,0,827,-11812,40,,,,,,2,24,151,-1,2398,3244,0,5039,1860,1656,222,331,274
2020-12-21,15:30,62626,60500,62600,177,9,5644,48186,10704,557,8286,0,833,-11770,40,-2000,-1117,-3442,-3722,-1475,2,24,151,-2,2407,3239,0,5096,1867,1323,221,338,274
2020-12-21,15:45,62129,60400,62300,177,8,5609,48333,10663,473,8013,0,833,-11980,40,,,,,,2,24,151,-2,2367,3244,0,5114,1843,1056,219,340,274
2020-12-21,16:00,61969,60300,62000,177,9,5614,48338,10621,408,7916,0,834,-11948,40,-2000,-875,-3442,-3722,-1815,2,24,151,-1,2367,3248,0,5137,1696,1083,221,339,274
2020-12-21,16:15,61877,60100,61750,177,8,5659,48325,10660,339,7742,0,829,-11862,40,,,,,,2,24,151,-1,2365,3295,0,5118,1697,927,219,336,274
2020-12-21,16:30,61716,59900,61500,176,8,5656,48323,10641,270,7799,0,833,-11990,41,-2000,-875,-3442,-3722,-1815,1,24,151,-2,2366,3292,0,5148,1720,931,219,340,274
2020-12-21,16:45,61917,60350,61900,177,8,5637,48343,10662,226,7850,0,833,-11819,40,,,,,,2,24,151,-1,2366,3272,0,5200,1727,923,219,340,274
2020-12-21,17:00,62280,60800,62300,177,8,5673,48356,10673,193,7823,0,831,-11454,41,-2000,-1414,-3442,-3706,232,2,24,151,-1,2381,3293,0,5209,1634,980,217,340,274
2020-12-21,17:15,63008,61800,62800,177,10,5677,48311,10661,166,7434,0,831,-10259,41,,,,,,2,24,151,-1,2383,3295,0,5253,1407,774,217,340,274
2020-12-21,17:30,63509,62800,63300,177,8,5700,48362,10736,169,7599,0,830,-10072,41,-2000,-1414,-3442,-3706,361,2,24,151,-1,2385,3316,0,5325,1448,826,216,340,274
2020-12-21,17:45,63879,63650,63750,176,8,5731,48310,10710,0,8019,0,831,-9906,41,,,,,,1,24,151,-1,2383,3349,0,5347,1885,787,217,340,274
2020-12-21,18:00,64278,64500,64200,176,8,5704,48272,10776,0,8083,0,831,-9572,41,-2000,-2908,-3455,-3706,3195,1,24,151,-1,2374,3331,0,5461,1844,778,217,340,274
2020-12-21,18:15,64401,64850,64550,177,8,5645,48294,10737,0,7884,0,846,-9190,41,,,,,,2,24,151,-2,2376,3271,0,5464,1719,701,232,340,274
2020-12-21,18:30,64743,65200,64900,177,8,5657,48251,10794,0,7923,0,847,-8914,41,-2000,-2908,-3455,-3706,3285,2,24,151,-1,2375,3283,0,5484,1728,711,232,341,274
2020-12-21,18:45,65088,65600,65450,177,10,5662,48268,10890,0,8284,0,864,-9067,40,,,,,,2,24,151,-2,2379,3285,0,5683,1907,694,249,341,274
2020-12-21,19:00,65752,66000,66000,177,8,5638,48275,11008,0,8315,0,862,-8531,40,-2000,-3653,-3410,-3706,4282,2,24,151,-2,2397,3243,0,5692,1887,736,247,341,274
2020-12-21,19:15,65192,65400,65400,176,10,5522,48148,11187,0,7689,0,851,-8391,40,,,,,,1,24,151,-2,2376,3148,0,5507,1404,778,237,340,274
2020-12-21,19:30,64875,64800,64800,176,8,5499,48093,11302,0,7560,0,842,-8605,40,-2000,-3653,-3410,-3706,4282,1,24,151,-1,2375,3125,0,5443,1394,723,228,340,274
2020-12-21,19:45,63999,64000,64050,176,8,5432,47857,11465,0,7150,0,840,-8929,40,,,,,,1,24,151,-1,2388,3045,0,5324,1342,484,226,340,274
2020-12-21,20:00,63273,63200,63300,177,8,5462,47929,11505,0,7216,0,840,-9864,40,-2000,-3653,-3460,-3722,2455,2,24,151,-1,2405,3058,0,5305,1418,493,226,340,274
2020-12-21,20:15,61963,62100,62200,176,10,5107,47588,11604,0,7309,0,851,-10682,38,,,,,,1,24,151,-1,2398,2710,0,5117,1484,708,237,340,274
2020-12-21,20:30,60653,61000,61100,175,8,4681,47546,11724,0,6605,-156,858,-10788,36,-2000,-3653,-3460,-3722,2564,0,24,151,-1,2402,2280,0,5108,1280,217,244,340,274
2020-12-21,20:45,59658,60050,60200,176,10,4176,47382,11856,0,6270,-668,855,-10399,34,,,,,,1,24,151,-1,2398,1779,0,5007,1232,31,241,340,274
2020-12-21,21:00,58912,59100,59300,177,10,3991,47516,11987,0,6331,-1311,846,-10635,33,-2000,-3653,-3354,-3722,2524,2,24,151,-2,2405,1588,0,5005,1292,34,232,340,274
2020-12-21,21:15,58131,57900,58150,177,10,3567,47181,12051,0,6167,-1475,845,-10392,31,,,,,,2,24,151,-2,2401,1168,0,4963,1204,0,231,340,274
2020-12-21,21:30,56807,56700,57000,176,7,3060,46696,12071,0,6042,-2056,853,-10042,28,-2000,-3653,-3354,-3722,2540,1,24,151,-2,2403,659,0,4881,1161,0,239,340,274
2020-12-21,21:45,56216,55850,56200,177,9,3006,46870,12103,0,6004,-2612,854,-10195,28,,,,,,2,24,151,-2,2406,602,0,4790,1214,0,240,340,274
2020-12-21,22:00,55699,55000,55400,173,9,3002,46345,12183,0,5865,-2616,851,-10113,28,-2000,-3400,-3354,-3716,3924,-2,24,151,-1,2410,593,0,4725,1140,0,237,340,274
2020-12-21,22:15,55780,55350,55750,174,9,2801,46074,12029,0,5599,-2667,861,-9100,27,,,,,,-1,24,151,-1,2410,392,0,4604,995,0,247,340,274
2020-12-21,22:30,56286,55700,56100,173,7,2778,45963,12131,0,5682,-2753,859,-8554,27,-2000,-3400,-3354,-3716,4275,-2,24,151,-1,2409,370,0,4613,1069,0,245,340,274
2020-12-21,22:45,57951,56700,57150,173,8,2592,46444,12123,0,5833,-2750,863,-7335,26,,,,,,-2,24,151,-1,2406,187,0,4582,1251,0,249,340,274
2020-12-21,23:00,57340,57700,58200,173,9,2590,46371,12178,0,5836,-2748,864,-7933,26,-1802,-3400,-3211,-3716,4423,-2,24,151,-1,2408,183,0,4592,1244,0,250,340,274
2020-12-21,23:15,57400,57750,58200,173,8,2594,46290,12126,0,5555,-2746,862,-7462,26,,,,,,-2,24,151,-1,2406,189,0,4540,1015,0,248,340,274
2020-12-21,23:30,56905,57800,58200,173,8,2599,46060,12059,0,5545,-2764,864,-7639,26,-1802,-3400,-3211,-3716,4762,-2,24,151,-1,2409,191,0,4540,1005,0,250,340,274
2020-12-21,23:45,57088,57100,57300,173,7,2593,45958,12015,0,5520,-2763,862,-7277,26,,,,,,-2,24,151,-2,2404,191,0,4531,989,0,248,340,274
2020-12-22,00:00,56241,56400,56400,173,8,2580,45374,11960,0,5682,-2771,863,-7628,26,-1606,-3191,-3179,-3716,3489,-2,24,151,-1,2390,191,0,4542,1140,0,249,340,274
2020-12-22,00:15,55570,55500,55400,174,8,2581,45067,11915,0,6121,-2794,864,-8366,26,,,,,,-2,25,151,-1,2389,193,0,4623,1351,147,250,340,274
2020-12-22,00:30,54233,54600,54400,174,8,2582,44038,11928,0,5860,-2642,863,-8578,27,-1606,-3191,-3179,-3716,3489,-2,25,151,-1,2386,197,0,4564,1151,145,249,340,274
2020-12-22,00:45,52810,53800,53450,174,8,2583,43040,11997,0,5514,-2669,862,-8699,27,,,,,,-2,25,151,-2,2388,197,0,4421,952,141,248,340,274
2020-12-22,01:00,52340,53000,52500,174,8,2591,42690,11985,0,5362,-2666,860,-8664,28,-1605,-3191,-3179,-3716,3140,-2,25,151,-1,2390,202,0,4374,988,0,246,340,274
2020-12-22,01:15,52452,52900,52700,174,9,2589,42869,12049,0,5414,-2663,865,-8854,27,,,,,,-2,25,151,0,2389,200,0,4268,1146,0,251,340,274
2020-12-22,01:30,52104,52800,52900,176,9,2589,42587,12024,0,5218,-2666,864,-8697,28,-1605,-3191,-3179,-3716,3138,0,25,151,-1,2390,200,0,4253,965,0,250,340,274
2020-12-22,01:45,52138,52500,52700,174,9,2585,42664,12004,0,5150,-2656,860,-8652,28,,,,,,-2,25,151,-1,2390,196,0,4263,887,0,246,340,274
2020-12-22,02:00,51714,52200,52500,176,8,2589,42678,11889,0,5013,-2875,863,-8627,28,-1605,-3191,-3179,-3716,2027,0,25,151,-1,2391,199,0,4284,729,0,249,340,274
2020-12-22,02:15,51799,51450,51800,174,9,2578,43292,11799,0,4981,-3109,861,-8786,28,,,,,,-2,25,151,-1,2384,195,0,4176,805,0,247,340,274
2020-12-22,02:30,50920,50700,51100,175,8,2589,42823,11809,0,4901,-3060,865,-9190,28,-1605,-3191,-3179,-3716,1974,-1,25,151,-1,2390,200,0,4154,747,0,251,340,274
2020-12-22,02:45,50207,49900,50800,176,8,2582,42545,11490,0,4865,-3296,863,-9026,28,,,,,,0,25,151,-2,2385,199,0,4147,718,0,249,340,274
2020-12-22,03:00,50003,49100,50500,178,9,2585,42506,10873,0,4956,-2865,866,-9105,28,-1605,-3191,-3310,-3716,597,2,25,151,-2,2387,200,0,4154,802,0,252,340,274
2020-12-22,03:15,49709,48600,49850,176,9,2580,42062,10664,0,6093,-2227,862,-10510,28,,,,,,0,25,151,-1,2385,196,0,4204,1889,0,248,340,274
2020-12-22,03:30,49049,48100,49200,177,9,2590,41950,10607,0,5902,-2225,862,-10823,28,-1605,-3191,-3310,-3716,560,1,25,151,-1,2391,200,0,4193,1709,0,248,340,274
2020-12-22,03:45,48453,47750,48850,177,8,2584,41978,10532,0,5913,-2220,859,-11378,28,,,,,,1,25,151,-2,2384,202,0,4141,1772,0,245,340,274
2020-12-22,04:00,48313,47400,48500,177,9,2583,41753,10498,0,5736,-2289,861,-11015,28,-1605,-3283,-3310,-3716,1729,1,25,151,-1,2384,200,0,4165,1571,0,247,340,274
2020-12-22,04:15,48158,47250,48100,178,9,2585,41964,10430,0,5477,-3285,859,-10059,29,,,,,,2,25,151,-1,2389,197,0,4252,1225,0,245,340,274
2020-12-22,04:30,47882,47100,47700,178,8,2590,42137,10360,0,5092,-3283,861,-10061,29,-1605,-3283,-3310,-3716,1704,2,25,151,-1,2390,201,0,4276,816,0,247,340,274
2020-12-22,04:45,47805,47500,48150,178,9,2584,42228,10329,0,5042,-3212,859,-10212,29,,,,,,2,25,151,-2,2385,201,0,4366,676,0,245,340,274
2020-12-22,05:00,48470,47900,48600,177,8,2584,42057,10298,0,5121,-3222,861,-9414,29,-1605,-3283,-3310,-3716,1429,1,25,151,-2,2385,201,0,4412,709,0,247,340,274
2020-12-22,05:15,48705,48850,49150,177,9,2583,42199,11157,0,5413,-3218,863,-10478,28,,,,,,1,25,151,-1,2388,196,0,4429,984,0,249,340,274
2020-12-22,05:30,49077,49800,49700,178,9,2586,42579,11151,0,5514,-3209,863,-10594,28,-1605,-3283,-3310,-3716,1429,2,25,151,-1,2388,199,0,4472,1042,0,249,340,274
2020-12-22,05:45,49641,50450,50500,178,9,2584,43126,11030,0,5554,-3212,859,-10487,28,,,,,,2,25,151,-1,2391,194,0,4536,1018,0,245,340,274
2020-12-22,06:00,50594,51100,51300,174,9,2585,43312,10943,0,5495,-3065,859,-9718,28,-1802,-3283,-3310,-3722,1629,-2,25,151,-1,2390,196,0,4485,1010,0,245,340,274
2020-12-22,06:15,52323,52500,52200,174,8,2577,44446,10843,0,5746,-2594,861,-9738,27,,,,,,-2,25,151,-1,2388,190,0,4661,1085,0,247,340,274
2020-12-22,06:30,52933,53900,53100,178,8,2591,45188,10639,0,5957,-2588,860,-9900,27,-1802,-3283,-3310,-3722,1629,2,25,151,-1,2392,200,0,4758,1199,0,246,340,274
2020-12-22,06:45,54048,55050,54250,178,8,2662,46445,10446,0,6027,-2578,859,-9999,27,,,,,,2,25,151,-1,2385,278,0,4898,1129,0,245,340,274
2020-12-22,07:00,55272,56200,55400,176,8,2737,47047,10383,0,6090,-2422,859,-9606,27,-2000,-3300,-3584,-3706,4045,0,25,151,-1,2385,353,0,4937,1153,0,245,340,274
2020-12-22,07:15,56487,57500,56600,177,8,2897,47215,10435,0,6012,-2099,855,-9013,28,,,,,,1,25,151,-1,2389,509,0,5011,1001,0,241,340,274
2020-12-22,07:30,57603,58800,57800,178,8,3036,47622,10268,0,6100,-2095,858,-8372,28,-2000,-3300,-3584,-3706,4006,2,25,151,-1,2385,652,0,5019,1081,0,244,340,274
2020-12-22,07:45,58332,59750,58750,178,8,3357,48205,10185,0,6439,-2088,859,-8811,30,,,,,,2,25,151,-2,2392,967,0,5022,1417,0,244,341,274
2020-12-22,08:00,59716,60700,59700,177,9,3727,48245,9934,158,6556,-2089,857,-7858,32,-2000,-3521,-3584,-3706,5096,1,25,151,-1,2383,1345,0,4991,1565,0,242,341,274
2020-12-22,08:15,60076,61150,60100,177,8,3974,48426,9564,180,6556,-2028,858,-7639,34,,,,,,1,25,151,-1,2385,1590,0,5016,1540,0,242,342,274
2020-12-22,08:30,60471,61600,60500,178,8,4244,48459,9450,193,6545,-1556,853,-7903,35,-2000,-3521,-3584,-3706,5038,2,25,151,-1,2387,1858,0,5054,1491,0,239,340,274
2020-12-22,08:45,60684,61800,60600,178,8,4387,48504,9259,217,6475,-1553,860,-7651,36,,,,,,2,25,151,-1,2388,2000,0,5102,1373,0,246,340,274
2020-12-22,09:00,60655,62000,60700,177,10,4581,48448,9140,274,6478,-1392,858,-7919,37,-2000,-3504,-3374,-3722,3707,1,25,151,-1,2380,2202,0,5097,1380,1,244,340,274
2020-12-22,09:15,61014,62350,61000,177,8,4698,48560,9195,397,6571,-904,859,-8547,37,,,,,,2,25,150,-1,2392,2307,0,5148,1421,2,245,340,274
2020-12-22,09:30,61046,62700,61300,177,8,4807,48682,8874,592,6787,-902,857,-8836,38,-2000,-3504,-3374,-3722,3707,2,25,150,-1,2396,2412,0,5166,1483,138,243,340,274
2020-12-22,09:45,61271,62550,61300,178,8,4845,48631,8632,837,6759,-902,855,-8572,38,,,,,,2,25,151,-1,2396,2450,0,5201,1416,142,241,340,274
2020-12-22,10:00,61146,62400,61300,178,8,4919,48622,8537,1051,6700,-904,858,-8823,38,-2000,-3607,-3374,-3721,2535,2,25,151,-2,2389,2532,0,5126,1431,143,244,340,274
2020-12-22,10:15,61238,62200,61200,178,9,4918,48670,8295,1278,6980,0,857,-9947,38,,,,,,2,25,151,-1,2394,2525,0,5260,1499,221,243,340,274
2020-12-22,10:30,61091,62000,61100,176,8,5001,48620,8194,1533,6986,0,858,-10285,38,-2000,-3607,-3374,-3721,2535,1,25,150,-1,2386,2616,0,5290,1474,222,244,340,274
2020-12-22,10:45,60790,62050,61000,178,9,5013,48627,8013,1651,6940,0,857,-10498,38,,,,,,2,25,151,-1,2393,2621,0,5337,1381,222,243,340,274
2020-12-22,11:00,60943,62100,60900,177,8,4947,48402,7831,1885,7009,0,856,-10172,38,-2000,-3607,-3374,-3705,2461,1,25,151,-2,2393,2556,0,5317,1254,438,243,339,274
2020-12-22,11:15,60966,62150,60850,178,8,5112,48686,7658,2116,7009,-427,858,-10232,39,,,,,,2,25,151,-1,2388,2725,0,5291,1138,580,244,340,274
2020-12-22,11:30,60714,62200,60800,178,11,5179,48592,7515,2262,6993,-433,859,-10442,39,-2000,-3607,-3374,-3705,2461,2,25,151,-1,2389,2791,0,5304,1113,576,245,340,274
2020-12-22,11:45,61128,62450,61350,178,9,5315,48685,7621,2375,7043,-435,859,-10522,40,,,,,,2,25,151,-1,2398,2918,0,5333,1212,498,245,340,274
2020-12-22,12:00,61506,62700,61900,177,10,5371,48686,7573,2522,7090,-435,858,-10346,40,-2000,-3642,-3621,-3722,2864,1,25,151,-1,2438,2934,0,5362,1190,538,244,340,274
2020-12-22,12:15,61666,62300,61600,178,8,5341,48757,7557,2508,7291,-443,856,-10387,40,,,,,,2,25,151,-1,2389,2953,0,5381,1269,641,242,340,274
2020-12-22,12:30,61612,61900,61300,177,9,5374,48814,7410,2548,7231,-452,856,-10355,40,-2000,-3642,-3621,-3722,2864,1,25,151,-1,2381,2994,0,5381,1309,541,241,341,274
2020-12-22,12:45,62150,62650,61950,178,8,5426,48830,7271,2545,7409,-455,855,-9917,40,,,,,,2,25,151,-1,2382,3045,0,5412,1368,629,241,340,274
2020-12-22,13:00,61237,63400,62600,177,10,5333,48774,7351,2492,7303,-460,859,-10602,40,-2000,-3700,-3621,-3721,1686,1,25,151,-1,2384,2950,0,5375,1362,566,245,340,274
2020-12-22,13:15,61128,61900,61350,178,9,5298,48872,7458,2567,7606,-464,859,-11255,39,,,,,,2,25,151,-2,2376,2924,0,5356,1608,642,245,340,274
2020-12-22,13:30,60129,60400,60100,178,10,5224,48790,7360,2485,7343,-472,861,-11650,39,-2000,-3700,-3621,-3721,1686,2,25,151,-1,2379,2846,0,5327,1485,531,246,341,274
2020-12-22,13:45,59956,60050,59900,178,9,5270,48885,7265,2542,6934,-478,858,-11507,40,,,,,,2,25,151,-1,2375,2896,0,5132,1196,606,244,340,274
2020-12-22,14:00,59638,59700,59700,177,10,5445,48901,7138,2531,6860,-478,857,-11803,41,-2000,-3700,-3621,-3722,27,1,25,151,-2,2379,3068,0,5069,1172,619,243,340,274
2020-12-22,14:15,59384,59350,59350,178,9,5577,48950,7090,2368,7322,-59,857,-12908,41,,,,,,2,25,151,-1,2372,3206,0,5094,1554,674,243,340,274
2020-12-22,14:30,58615,59000,59000,178,10,5500,48908,7043,2249,7133,-59,857,-13204,41,-2000,-3700,-3621,-3722,27,2,25,151,-2,2371,3131,0,5059,1518,556,243,340,274
2020-12-22,14:45,57926,58100,58050,177,10,4910,48911,7010,1974,7270,-53,874,-13157,38,,,,,,2,25,150,-1,2370,2541,0,5114,1703,453,260,340,274
2020-12-22,15:00,57665,57200,57100,177,9,4751,48902,6812,1850,7332,0,872,-13040,37,-2000,-3593,-3491,-3722,-902,1,25,151,-1,2365,2387,0,5134,1719,479,258,340,274
2020-12-22,15:15,57316,57050,56950,178,10,4819,48975,6829,1524,7775,0,872,-13666,37,,,,,,2,25,151,-2,2366,2455,0,5139,2080,556,258,340,274
2020-12-22,15:30,56860,56900,56800,178,9,4844,49036,6625,1262,7753,0,873,-13720,38,-2000,-3593,-3491,-3722,-902,2,25,151,-1,2368,2477,0,5137,2059,557,259,340,274
2020-12-22,15:45,56700,56650,56550,178,10,5159,49005,6553,981,7655,0,859,-13700,40,,,,,,2,25,151,-1,2365,2795,0,5096,2024,535,245,340,274
2020-12-22,16:00,56444,56400,56300,177,9,5088,48991,6395,772,7582,0,858,-13428,39,-2000,-3690,-3491,-3722,-753,1,25,151,-1,2366,2723,0,5081,2034,467,247,337,274
2020-12-22,16:15,56393,56400,56300,178,10,5059,49023,6234,554,8137,0,855,-13657,39,,,,,,2,25,151,-1,2370,2690,0,5101,2216,820,245,336,274
2020-12-22,16:30,56260,56400,56300,178,7,5095,49073,6157,413,8268,0,859,-13790,39,-2000,-3690,-3491,-3722,-959,2,25,151,-2,2371,2726,0,5130,2303,835,246,339,274
2020-12-22,16:45,56598,56850,56750,178,9,5142,49056,6098,284,8537,0,856,-13562,40,,,,,,2,25,151,-1,2364,2779,0,5251,2425,861,244,338,274
